start_station_code,end_station_code,start_date
4,1,2016-07-21
4,8,2016-07-21
4,5,2016-07-21
1,2,2016-07-21
1,2,2016-07-21
4,8,2016-07-21
3,4,2016-07-21
3,4,2016-07-21
4,3,2016-07-21
7,4,2016-07-21
3,5,2016-07-21
8,7,2016-07-21
6,4,2016-07-21
5,4,2016-07-21
1,7,2016-07-21
6,8,2016-07-21
3,5,2016-07-21
4,1,2016-07-21
3,5,2016-07-21
4,3,2016-07-21
3,5,2016-07-21
7,3,2016-07-21
4,6,2016-07-21
5,1,2016-07-21
8,5,2016-07-21
2,5,2016-07-21
4,3,2016-07-21
6,3,2016-07-21
1,2,2016-07-21
7,6,2016-07-21
6,4,2016-07-21
3,8,2016-07-21
2,5,2016-07-21
6,5,2016-07-21
3,2,2016-07-21
3,2,2016-07-21
1,4,2016-07-21
8,3,2016-07-21
1,2,2016-07-21
2,1,2016-07-21
3,7,2016-07-21
8,3,2016-07-21
5,7,2016-07-21
6,5,2016-07-21
8,4,2016-07-22
1,6,2016-07-22
8,3,2016-07-22
7,4,2016-07-22
3,5,2016-07-22
4,6,2016-07-22
8,7,2016-07-22
1,2,2016-07-22
3,1,2016-07-22
5,8,2016-07-22
5,4,2016-07-22
1,5,2016-07-22
5,1,2016-07-22
7,6,2016-07-22
8,4,2016-07-22
8,4,2016-07-22
7,6,2016-07-22
3,2,2016-07-22
5,6,2016-07-22
1,7,2016-07-22
6,7,2016-07-22
4,2,2016-07-22
7,2,2016-07-22
8,4,2016-07-22
6,3,2016-07-22
7,8,2016-07-22
8,6,2016-07-22
7,2,2016-07-22
4,7,2016-07-22
5,6,2016-07-22
3,8,2016-07-22
1,8,2016-07-22
4,2,2016-07-22
5,3,2016-07-22
1,3,2016-07-22
8,7,2016-07-22
4,3,2016-07-22
3,6,2016-07-22
6,2,2016-07-22
7,8,2016-07-22
4,6,2016-07-22
6,7,2016-07-22
7,3,2016-07-22
5,4,2016-07-22
8,7,2016-07-22
4,7,2016-07-22
6,3,2016-07-22
6,2,2016-07-22
8,7,2016-07-22
3,7,2016-07-22
6,5,2016-07-22
4,1,2016-07-22
3,8,2016-07-22
6,2,2016-07-22
1,4,2016-07-22
7,3,2016-07-22
1,3,2016-07-22
8,3,2016-07-22
3,8,2016-07-22
5,8,2016-07-22
8,6,2016-07-22
2,1,2016-07-23
4,5,2016-07-23
6,4,2016-07-23
1,8,2016-07-23
4,8,2016-07-23
7,6,2016-07-23
4,3,2016-07-23
7,2,2016-07-23
7,3,2016-07-23
2,6,2016-07-23
2,1,2016-07-23
1,4,2016-07-23
5,1,2016-07-23
4,6,2016-07-23
6,7,2016-07-23
5,2,2016-07-23
5,1,2016-07-23
3,4,2016-07-23
8,1,2016-07-23
8,4,2016-07-23
5,7,2016-07-23
8,6,2016-07-23
7,3,2016-07-23
2,4,2016-07-23
1,6,2016-07-23
6,7,2016-07-23
5,8,2016-07-23
3,5,2016-07-23
1,4,2016-07-23
7,5,2016-07-23
1,7,2016-07-23
4,1,2016-07-23
6,3,2016-07-23
8,7,2016-07-23
1,4,2016-07-23
1,8,2016-07-23
6,4,2016-07-23
5,8,2016-07-23
7,6,2016-07-23
7,1,2016-07-23
5,8,2016-07-23
3,8,2016-07-23
8,2,2016-07-23
4,2,2016-07-23
2,8,2016-07-23
3,8,2016-07-23
8,6,2016-07-23
8,5,2016-07-23
4,2,2016-07-23
5,7,2016-07-23
5,1,2016-07-23
6,5,2016-07-23
4,7,2016-07-23
8,2,2016-07-23
4,6,2016-07-23
1,7,2016-07-23
4,1,2016-07-23
4,7,2016-07-23
6,2,2016-07-23
6,8,2016-07-23
5,6,2016-07-23
8,5,2016-07-23
4,6,2016-07-23
6,3,2016-07-23
4,1,2016-07-23
4,3,2016-07-23
3,2,2016-07-23
8,5,2016-07-23
4,8,2016-07-23
1,3,2016-07-23
2,3,2016-07-23
1,6,2016-07-23
3,1,2016-07-23
7,3,2016-07-23
1,4,2016-07-23
1,8,2016-07-23
1,5,2016-07-23
5,3,2016-07-23
8,1,2016-07-23
1,7,2016-07-23
1,5,2016-07-23
3,5,2016-07-23
4,7,2016-07-23
1,4,2016-07-23
4,3,2016-07-23
1,6,2016-07-23
8,7,2016-07-23
3,5,2016-07-23
2,8,2016-07-23
1,5,2016-07-23
5,1,2016-07-23
6,4,2016-07-23
3,8,2016-07-23
5,6,2016-07-23
7,3,2016-07-23
7,8,2016-07-24
5,4,2016-07-24
4,7,2016-07-24
3,5,2016-07-24
5,3,2016-07-24
7,2,2016-07-24
7,2,2016-07-24
7,1,2016-07-24
4,1,2016-07-24
7,6,2016-07-24
4,6,2016-07-24
5,4,2016-07-24
4,6,2016-07-24
4,5,2016-07-24
8,7,2016-07-24
3,6,2016-07-24
3,7,2016-07-24
8,3,2016-07-24
4,1,2016-07-24
4,7,2016-07-24
4,3,2016-07-24
6,4,2016-07-24
5,8,2016-07-24
4,8,2016-07-24
6,1,2016-07-24
7,6,2016-07-24
6,8,2016-07-24
7,4,2016-07-24
6,3,2016-07-24
2,4,2016-07-24
1,6,2016-07-24
8,4,2016-07-24
8,3,2016-07-24
5,7,2016-07-24
6,7,2016-07-24
4,2,2016-07-24
4,3,2016-07-24
7,5,2016-07-24
7,4,2016-07-24
6,1,2016-07-24
6,3,2016-07-24
6,3,2016-07-24
8,7,2016-07-24
5,7,2016-07-24
1,4,2016-07-24
7,6,2016-07-24
3,8,2016-07-24
6,7,2016-07-24
1,7,2016-07-24
6,8,2016-07-24
2,1,2016-07-24
4,3,2016-07-24
2,4,2016-07-24
7,8,2016-07-24
3,6,2016-07-24
2,8,2016-07-24
5,3,2016-07-24
5,1,2016-07-24
1,5,2016-07-24
5,3,2016-07-24
7,5,2016-07-24
2,1,2016-07-24
1,2,2016-07-24
4,7,2016-07-24
2,6,2016-07-24
1,3,2016-07-24
6,2,2016-07-24
4,3,2016-07-24
6,2,2016-07-24
8,3,2016-07-24
5,4,2016-07-24
6,1,2016-07-24
8,3,2016-07-24
6,8,2016-07-24
5,4,2016-07-24
8,6,2016-07-24
5,3,2016-07-24
6,3,2016-07-24
4,6,2016-07-24
3,6,2016-07-24
3,7,2016-07-24
8,7,2016-07-24
4,2,2016-07-24
6,7,2016-07-24
7,4,2016-07-24
8,7,2016-07-24
7,2,2016-07-24
5,6,2016-07-24
2,4,2016-07-24
5,3,2016-07-24
6,4,2016-07-24
4,8,2016-07-24
6,8,2016-07-25
1,2,2016-07-25
3,7,2016-07-25
3,1,2016-07-25
4,3,2016-07-25
8,6,2016-07-25
3,2,2016-07-25
4,5,2016-07-25
3,8,2016-07-25
8,2,2016-07-25
4,2,2016-07-25
5,1,2016-07-25
6,3,2016-07-25
4,2,2016-07-25
4,3,2016-07-25
3,8,2016-07-25
5,2,2016-07-25
2,4,2016-07-25
4,7,2016-07-25
6,8,2016-07-25
7,4,2016-07-25
3,4,2016-07-25
3,7,2016-07-25
7,2,2016-07-25
3,1,2016-07-25
7,6,2016-07-25
8,5,2016-07-25
5,3,2016-07-25
5,4,2016-07-25
4,1,2016-07-25
8,6,2016-07-25
4,2,2016-07-25
4,1,2016-07-25
2,6,2016-07-25
3,7,2016-07-25
1,8,2016-07-25
5,6,2016-07-25
3,1,2016-07-25
4,2,2016-07-25
2,5,2016-07-25
2,8,2016-07-25
1,3,2016-07-25
5,1,2016-07-25
6,1,2016-07-25
1,6,2016-07-25
2,1,2016-07-25
7,8,2016-07-25
6,3,2016-07-25
6,4,2016-07-25
8,3,2016-07-25
1,8,2016-07-25
8,1,2016-07-25
4,1,2016-07-26
8,2,2016-07-26
7,2,2016-07-26
1,2,2016-07-26
4,5,2016-07-26
7,8,2016-07-26
2,5,2016-07-26
1,7,2016-07-26
8,2,2016-07-26
6,1,2016-07-26
1,2,2016-07-26
6,8,2016-07-26
5,4,2016-07-26
7,5,2016-07-26
1,2,2016-07-26
3,7,2016-07-26
2,8,2016-07-26
4,5,2016-07-26
8,1,2016-07-26
4,3,2016-07-26
6,3,2016-07-26
7,8,2016-07-26
4,5,2016-07-26
8,4,2016-07-26
1,6,2016-07-26
1,2,2016-07-26
6,8,2016-07-26
6,7,2016-07-26
3,7,2016-07-26
7,8,2016-07-26
8,6,2016-07-26
6,5,2016-07-26
3,5,2016-07-26
1,6,2016-07-26
6,5,2016-07-26
1,4,2016-07-26
7,3,2016-07-26
1,3,2016-07-26
8,7,2016-07-26
1,5,2016-07-26
5,1,2016-07-26
8,6,2016-07-26
7,5,2016-07-26
8,4,2016-07-26
1,8,2016-07-26
5,8,2016-07-26
6,3,2016-07-26
3,4,2016-07-26
8,2,2016-07-26
8,6,2016-07-26
2,5,2016-07-26
3,1,2016-07-26
2,7,2016-07-26
5,3,2016-07-26
6,2,2016-07-26
8,3,2016-07-26
3,8,2016-07-26
6,5,2016-07-26
8,2,2016-07-26
4,5,2016-07-27
6,8,2016-07-27
7,5,2016-07-27
3,6,2016-07-27
8,3,2016-07-27
3,6,2016-07-27
5,6,2016-07-27
4,5,2016-07-27
6,4,2016-07-27
3,1,2016-07-27
7,2,2016-07-27
4,6,2016-07-27
8,2,2016-07-27
7,2,2016-07-27
2,5,2016-07-27
5,8,2016-07-27
1,5,2016-07-27
1,2,2016-07-27
4,3,2016-07-27
1,4,2016-07-27
4,5,2016-07-27
6,2,2016-07-27
4,1,2016-07-27
5,6,2016-07-27
2,3,2016-07-27
2,1,2016-07-27
3,7,2016-07-27
1,8,2016-07-27
5,7,2016-07-27
6,1,2016-07-27
1,2,2016-07-27
2,6,2016-07-27
2,5,2016-07-27
6,4,2016-07-27
7,6,2016-07-27
5,6,2016-07-27
4,8,2016-07-27
7,6,2016-07-27
7,2,2016-07-27
5,6,2016-07-27
6,5,2016-07-27
5,3,2016-07-27
7,2,2016-07-27
3,4,2016-07-27
1,2,2016-07-27
1,2,2016-07-27
2,4,2016-07-27
3,8,2016-07-27
2,1,2016-07-27
2,8,2016-07-27
6,4,2016-07-27
6,4,2016-07-27
8,7,2016-07-27
7,1,2016-07-28
2,5,2016-07-28
6,2,2016-07-28
1,5,2016-07-28
6,1,2016-07-28
5,6,2016-07-28
2,3,2016-07-28
5,2,2016-07-28
5,2,2016-07-28
5,6,2016-07-28
8,2,2016-07-28
8,2,2016-07-28
6,3,2016-07-28
4,3,2016-07-28
3,1,2016-07-28
7,4,2016-07-28
4,8,2016-07-28
1,6,2016-07-28
5,2,2016-07-28
6,1,2016-07-28
8,5,2016-07-28
3,2,2016-07-28
4,1,2016-07-28
3,1,2016-07-28
7,6,2016-07-28
1,7,2016-07-28
1,6,2016-07-28
5,1,2016-07-28
1,7,2016-07-28
6,4,2016-07-28
4,5,2016-07-28
5,3,2016-07-28
4,2,2016-07-28
2,3,2016-07-28
5,7,2016-07-28
7,2,2016-07-28
6,3,2016-07-28
6,4,2016-07-28
8,5,2016-07-28
6,5,2016-07-28
5,4,2016-07-28
4,5,2016-07-28
3,1,2016-07-28
6,4,2016-07-28
3,2,2016-07-28
8,6,2016-07-28
2,6,2016-07-28
8,2,2016-07-28
8,3,2016-07-28
1,6,2016-07-28
5,3,2016-07-28
3,4,2016-07-28
2,3,2016-07-28
4,5,2016-07-28
5,6,2016-07-28
2,6,2016-07-28
1,5,2016-07-28
6,8,2016-07-28
2,1,2016-07-28
1,2,2016-07-28
3,4,2016-07-28
1,2,2016-07-28
5,1,2016-07-28
1,3,2016-07-28
7,4,2016-07-28
5,7,2016-07-28
3,8,2016-07-29
3,1,2016-07-29
1,8,2016-07-29
1,8,2016-07-29
4,8,2016-07-29
5,8,2016-07-29
3,7,2016-07-29
8,3,2016-07-29
7,4,2016-07-29
3,1,2016-07-29
6,4,2016-07-29
3,1,2016-07-29
3,8,2016-07-29
4,2,2016-07-29
6,2,2016-07-29
6,5,2016-07-29
2,7,2016-07-29
5,8,2016-07-29
6,8,2016-07-29
6,7,2016-07-29
7,1,2016-07-29
4,1,2016-07-29
4,8,2016-07-29
2,5,2016-07-29
8,5,2016-07-29
4,8,2016-07-29
2,4,2016-07-29
3,5,2016-07-29
1,7,2016-07-29
4,2,2016-07-29
2,7,2016-07-29
1,7,2016-07-29
1,7,2016-07-29
1,5,2016-07-29
1,2,2016-07-29
2,6,2016-07-29
3,1,2016-07-29
8,1,2016-07-29
4,3,2016-07-29
7,4,2016-07-29
8,4,2016-07-29
2,7,2016-07-29
5,2,2016-07-29
7,3,2016-07-29
5,7,2016-07-29
8,7,2016-07-29
6,4,2016-07-29
2,5,2016-07-29
7,4,2016-07-29
8,6,2016-07-29
4,8,2016-07-29
4,8,2016-07-29
1,3,2016-07-29
6,2,2016-07-29
2,6,2016-07-29
6,8,2016-07-29
1,6,2016-07-29
8,6,2016-07-29
4,7,2016-07-29
6,1,2016-07-29
2,4,2016-07-30
1,4,2016-07-30
7,6,2016-07-30
2,1,2016-07-30
5,1,2016-07-30
5,3,2016-07-30
3,2,2016-07-30
1,3,2016-07-30
3,5,2016-07-30
4,8,2016-07-30
7,8,2016-07-30
3,1,2016-07-30
1,4,2016-07-30
4,2,2016-07-30
8,2,2016-07-30
5,4,2016-07-30
8,6,2016-07-30
2,5,2016-07-30
7,5,2016-07-30
7,1,2016-07-30
2,5,2016-07-30
2,7,2016-07-30
2,7,2016-07-30
7,3,2016-07-30
4,2,2016-07-30
2,5,2016-07-30
2,3,2016-07-30
6,3,2016-07-30
1,8,2016-07-30
6,1,2016-07-30
8,3,2016-07-30
1,3,2016-07-30
2,8,2016-07-30
6,1,2016-07-30
4,5,2016-07-30
4,6,2016-07-30
2,8,2016-07-30
2,1,2016-07-30
7,2,2016-07-30
4,1,2016-07-30
7,6,2016-07-30
8,1,2016-07-30
1,6,2016-07-30
4,5,2016-07-30
5,7,2016-07-30
1,5,2016-07-30
1,7,2016-07-30
8,7,2016-07-30
4,5,2016-07-30
1,7,2016-07-30
2,5,2016-07-30
1,3,2016-07-30
1,4,2016-07-30
2,4,2016-07-30
6,2,2016-07-30
3,2,2016-07-30
2,7,2016-07-30
8,1,2016-07-30
7,2,2016-07-30
4,1,2016-07-30
8,6,2016-07-30
7,6,2016-07-30
1,8,2016-07-30
7,3,2016-07-30
6,1,2016-07-30
3,7,2016-07-30
3,4,2016-07-30
4,1,2016-07-30
6,8,2016-07-30
7,8,2016-07-30
1,4,2016-07-30
8,3,2016-07-30
1,2,2016-07-30
6,8,2016-07-30
5,4,2016-07-30
8,6,2016-07-30
2,8,2016-07-30
8,6,2016-07-30
4,1,2016-07-30
6,8,2016-07-30
3,2,2016-07-30
7,3,2016-07-30
7,8,2016-07-30
4,6,2016-07-30
4,1,2016-07-30
4,3,2016-07-30
4,1,2016-07-30
3,7,2016-07-30
2,8,2016-07-30
1,8,2016-07-30
4,1,2016-07-30
4,5,2016-07-30
1,3,2016-07-30
6,1,2016-07-30
8,7,2016-07-30
2,5,2016-07-30
6,4,2016-07-30
4,3,2016-07-30
5,4,2016-07-30
4,5,2016-07-30
4,6,2016-07-30
1,6,2016-07-30
8,1,2016-07-31
4,1,2016-07-31
6,7,2016-07-31
7,3,2016-07-31
8,3,2016-07-31
4,5,2016-07-31
8,3,2016-07-31
3,6,2016-07-31
1,4,2016-07-31
7,1,2016-07-31
2,4,2016-07-31
1,7,2016-07-31
3,4,2016-07-31
3,1,2016-07-31
2,8,2016-07-31
7,2,2016-07-31
4,5,2016-07-31
7,2,2016-07-31
2,6,2016-07-31
1,6,2016-07-31
8,1,2016-07-31
4,5,2016-07-31
5,6,2016-07-31
4,6,2016-07-31
3,4,2016-07-31
5,8,2016-07-31
4,6,2016-07-31
5,2,2016-07-31
8,4,2016-07-31
7,8,2016-07-31
3,4,2016-07-31
4,7,2016-07-31
5,1,2016-07-31
2,1,2016-07-31
1,2,2016-07-31
4,1,2016-07-31
6,3,2016-07-31
5,3,2016-07-31
7,3,2016-07-31
5,3,2016-07-31
6,4,2016-07-31
3,6,2016-07-31
5,6,2016-07-31
6,7,2016-07-31
1,7,2016-07-31
2,4,2016-07-31
5,3,2016-07-31
6,3,2016-07-31
1,6,2016-07-31
8,1,2016-07-31
1,4,2016-07-31
5,1,2016-07-31
4,1,2016-07-31
2,1,2016-07-31
8,3,2016-07-31
6,8,2016-07-31
6,7,2016-07-31
6,5,2016-07-31
4,7,2016-07-31
2,4,2016-07-31
8,6,2016-07-31
3,7,2016-07-31
1,4,2016-07-31
2,7,2016-07-31
2,5,2016-07-31
4,6,2016-07-31
2,3,2016-07-31
7,4,2016-07-31
2,3,2016-07-31
3,1,2016-07-31
3,8,2016-07-31
5,3,2016-07-31
8,1,2016-07-31
8,1,2016-07-31
8,7,2016-07-31
2,3,2016-07-31
1,6,2016-07-31
8,6,2016-07-31
8,6,2016-07-31
5,4,2016-07-31
4,3,2016-07-31
7,6,2016-07-31
7,8,2016-07-31
2,8,2016-07-31
8,3,2016-07-31
3,2,2016-07-31
4,7,2016-07-31
5,2,2016-07-31
5,8,2016-07-31
5,3,2016-07-31
3,8,2016-07-31
2,6,2016-07-31
5,2,2016-08-01
5,6,2016-08-01
8,3,2016-08-01
2,7,2016-08-01
5,3,2016-08-01
2,1,2016-08-01
4,1,2016-08-01
4,6,2016-08-01
5,2,2016-08-01
8,7,2016-08-01
5,4,2016-08-01
7,5,2016-08-01
8,7,2016-08-01
1,4,2016-08-01
8,6,2016-08-01
7,8,2016-08-01
6,5,2016-08-01
2,8,2016-08-01
8,1,2016-08-01
1,7,2016-08-01
7,6,2016-08-01
6,7,2016-08-01
1,4,2016-08-01
7,5,2016-08-01
3,7,2016-08-01
8,1,2016-08-01
3,6,2016-08-01
6,4,2016-08-01
5,3,2016-08-01
6,8,2016-08-01
1,4,2016-08-01
3,8,2016-08-01
5,2,2016-08-01
4,2,2016-08-01
3,7,2016-08-01
6,3,2016-08-01
4,3,2016-08-01
8,6,2016-08-01
3,8,2016-08-01
3,1,2016-08-01
7,6,2016-08-01
3,7,2016-08-01
4,6,2016-08-01
2,1,2016-08-01
5,6,2016-08-01
7,6,2016-08-01
4,6,2016-08-01
2,3,2016-08-01
7,5,2016-08-01
1,3,2016-08-01
7,5,2016-08-01
8,3,2016-08-01
6,3,2016-08-01
7,2,2016-08-01
7,1,2016-08-01
7,8,2016-08-01
1,5,2016-08-01
7,6,2016-08-01
7,6,2016-08-02
1,2,2016-08-02
8,7,2016-08-02
5,7,2016-08-02
4,7,2016-08-02
5,4,2016-08-02
4,6,2016-08-02
5,6,2016-08-02
2,6,2016-08-02
7,4,2016-08-02
7,2,2016-08-02
7,5,2016-08-02
5,7,2016-08-02
4,6,2016-08-02
5,4,2016-08-02
4,5,2016-08-02
5,6,2016-08-02
4,3,2016-08-02
5,1,2016-08-02
2,1,2016-08-02
8,3,2016-08-02
8,4,2016-08-02
1,7,2016-08-02
4,8,2016-08-02
3,2,2016-08-02
1,5,2016-08-02
1,3,2016-08-02
3,2,2016-08-02
2,3,2016-08-02
5,7,2016-08-02
3,1,2016-08-02
6,1,2016-08-02
7,4,2016-08-02
6,2,2016-08-02
4,3,2016-08-02
4,5,2016-08-02
5,3,2016-08-02
7,4,2016-08-02
8,2,2016-08-02
6,7,2016-08-02
3,2,2016-08-02
7,1,2016-08-02
7,5,2016-08-02
4,6,2016-08-02
8,6,2016-08-02
1,3,2016-08-02
3,1,2016-08-02
8,5,2016-08-02
7,1,2016-08-02
8,1,2016-08-02
3,6,2016-08-02
3,7,2016-08-02
2,3,2016-08-02
1,2,2016-08-02
3,2,2016-08-02
3,8,2016-08-02
5,8,2016-08-02
5,4,2016-08-02
5,3,2016-08-02
3,6,2016-08-02
1,2,2016-08-02
3,6,2016-08-02
8,2,2016-08-02
8,5,2016-08-02
6,7,2016-08-02
5,8,2016-08-02
3,4,2016-08-03
1,3,2016-08-03
8,6,2016-08-03
2,5,2016-08-03
7,8,2016-08-03
3,2,2016-08-03
4,2,2016-08-03
3,1,2016-08-03
3,2,2016-08-03
5,6,2016-08-03
1,7,2016-08-03
7,4,2016-08-03
2,6,2016-08-03
4,3,2016-08-03
4,8,2016-08-03
5,1,2016-08-03
7,4,2016-08-03
1,3,2016-08-03
3,4,2016-08-03
8,1,2016-08-03
3,1,2016-08-03
7,2,2016-08-03
4,7,2016-08-03
2,8,2016-08-03
4,5,2016-08-03
8,5,2016-08-03
8,5,2016-08-03
1,6,2016-08-03
6,2,2016-08-03
3,8,2016-08-03
7,4,2016-08-03
6,1,2016-08-03
8,4,2016-08-03
7,2,2016-08-03
4,5,2016-08-03
4,2,2016-08-03
8,4,2016-08-03
2,5,2016-08-03
5,7,2016-08-03
1,4,2016-08-03
3,8,2016-08-03
7,4,2016-08-03
6,4,2016-08-03
2,3,2016-08-03
3,2,2016-08-03
1,3,2016-08-03
5,1,2016-08-03
2,6,2016-08-03
1,4,2016-08-03
8,3,2016-08-03
6,1,2016-08-03
2,5,2016-08-03
5,6,2016-08-03
8,7,2016-08-03
4,7,2016-08-03
2,3,2016-08-03
3,8,2016-08-03
2,3,2016-08-03
3,7,2016-08-03
5,6,2016-08-03
7,5,2016-08-03
7,8,2016-08-03
2,4,2016-08-03
2,8,2016-08-03
7,1,2016-08-03
8,6,2016-08-03
4,7,2016-08-03
1,7,2016-08-03
6,4,2016-08-03
7,3,2016-08-03
8,2,2016-08-03
6,4,2016-08-04
3,2,2016-08-04
2,1,2016-08-04
1,2,2016-08-04
1,5,2016-08-04
8,7,2016-08-04
8,4,2016-08-04
3,1,2016-08-04
2,1,2016-08-04
7,5,2016-08-04
8,6,2016-08-04
2,1,2016-08-04
6,7,2016-08-04
4,5,2016-08-04
1,5,2016-08-04
3,2,2016-08-04
1,7,2016-08-04
7,1,2016-08-04
3,5,2016-08-04
6,8,2016-08-04
7,3,2016-08-04
7,1,2016-08-04
2,3,2016-08-04
3,7,2016-08-04
3,4,2016-08-04
7,2,2016-08-04
6,2,2016-08-04
5,1,2016-08-04
6,3,2016-08-04
7,5,2016-08-04
4,1,2016-08-04
2,4,2016-08-04
5,3,2016-08-04
1,2,2016-08-04
7,6,2016-08-04
7,1,2016-08-04
8,2,2016-08-04
4,1,2016-08-04
1,6,2016-08-04
2,6,2016-08-04
3,5,2016-08-04
7,1,2016-08-04
1,6,2016-08-04
8,2,2016-08-04
8,6,2016-08-04
5,3,2016-08-04
1,7,2016-08-04
3,1,2016-08-04
2,7,2016-08-04
5,2,2016-08-04
5,2,2016-08-04
2,5,2016-08-04
7,4,2016-08-04
7,5,2016-08-04
1,8,2016-08-04
3,7,2016-08-04
6,5,2016-08-04
3,5,2016-08-04
3,8,2016-08-04
1,5,2016-08-04
4,2,2016-08-04
4,1,2016-08-04
1,5,2016-08-04
2,3,2016-08-04
7,1,2016-08-04
5,4,2016-08-04
4,2,2016-08-04
2,8,2016-08-04
3,4,2016-08-04
5,2,2016-08-04
2,4,2016-08-05
2,8,2016-08-05
1,8,2016-08-05
2,4,2016-08-05
8,2,2016-08-05
1,5,2016-08-05
4,5,2016-08-05
7,4,2016-08-05
8,5,2016-08-05
6,8,2016-08-05
4,2,2016-08-05
7,4,2016-08-05
2,6,2016-08-05
3,6,2016-08-05
4,5,2016-08-05
7,5,2016-08-05
2,8,2016-08-05
6,3,2016-08-05
6,3,2016-08-05
1,3,2016-08-05
4,1,2016-08-05
8,7,2016-08-05
8,7,2016-08-05
3,7,2016-08-05
3,6,2016-08-05
5,4,2016-08-05
6,5,2016-08-05
2,1,2016-08-05
6,3,2016-08-05
3,6,2016-08-05
5,2,2016-08-05
3,4,2016-08-05
3,1,2016-08-05
3,2,2016-08-05
7,3,2016-08-05
1,8,2016-08-05
6,3,2016-08-05
4,2,2016-08-05
2,7,2016-08-05
6,2,2016-08-05
4,7,2016-08-05
4,2,2016-08-05
8,6,2016-08-05
3,7,2016-08-05
1,3,2016-08-05
3,4,2016-08-05
3,8,2016-08-05
2,3,2016-08-05
7,5,2016-08-05
1,5,2016-08-05
6,2,2016-08-05
8,4,2016-08-05
6,4,2016-08-05
3,6,2016-08-05
8,5,2016-08-05
5,6,2016-08-05
2,8,2016-08-05
2,8,2016-08-05
6,8,2016-08-05
2,8,2016-08-05
7,5,2016-08-05
8,1,2016-08-05
4,3,2016-08-05
7,4,2016-08-05
2,3,2016-08-05
3,2,2016-08-05
8,2,2016-08-05
3,6,2016-08-05
5,7,2016-08-05
7,3,2016-08-05
8,2,2016-08-05
2,1,2016-08-06
2,5,2016-08-06
1,7,2016-08-06
4,3,2016-08-06
3,2,2016-08-06
7,6,2016-08-06
7,6,2016-08-06
1,8,2016-08-06
6,7,2016-08-06
3,7,2016-08-06
8,5,2016-08-06
8,3,2016-08-06
6,1,2016-08-06
7,8,2016-08-06
2,5,2016-08-06
5,2,2016-08-06
4,6,2016-08-06
8,6,2016-08-06
1,6,2016-08-06
3,4,2016-08-06
2,6,2016-08-06
1,7,2016-08-06
2,4,2016-08-06
6,2,2016-08-06
7,5,2016-08-06
7,4,2016-08-06
5,7,2016-08-06
7,6,2016-08-06
4,7,2016-08-06
8,7,2016-08-06
5,8,2016-08-06
2,3,2016-08-06
6,1,2016-08-06
2,5,2016-08-06
3,6,2016-08-06
2,8,2016-08-06
7,4,2016-08-06
1,6,2016-08-06
4,2,2016-08-06
7,4,2016-08-06
1,4,2016-08-06
5,7,2016-08-06
4,2,2016-08-06
1,6,2016-08-06
7,2,2016-08-06
4,8,2016-08-06
4,6,2016-08-06
8,1,2016-08-06
1,8,2016-08-06
6,8,2016-08-06
2,6,2016-08-06
1,5,2016-08-06
7,3,2016-08-06
4,5,2016-08-06
6,5,2016-08-06
1,5,2016-08-06
8,3,2016-08-06
1,5,2016-08-06
5,3,2016-08-06
3,2,2016-08-06
1,3,2016-08-06
3,8,2016-08-06
3,1,2016-08-06
1,7,2016-08-06
2,5,2016-08-06
6,4,2016-08-06
5,7,2016-08-06
1,3,2016-08-06
1,3,2016-08-06
7,3,2016-08-06
2,3,2016-08-06
3,1,2016-08-06
1,3,2016-08-06
6,7,2016-08-06
4,2,2016-08-06
6,5,2016-08-06
7,2,2016-08-06
7,6,2016-08-06
3,6,2016-08-06
4,7,2016-08-06
5,8,2016-08-06
5,2,2016-08-06
5,8,2016-08-06
4,7,2016-08-06
3,7,2016-08-06
3,8,2016-08-06
2,1,2016-08-06
1,8,2016-08-06
8,5,2016-08-06
3,8,2016-08-07
4,2,2016-08-07
6,3,2016-08-07
3,6,2016-08-07
5,1,2016-08-07
8,4,2016-08-07
4,5,2016-08-07
1,2,2016-08-07
4,8,2016-08-07
5,8,2016-08-07
6,8,2016-08-07
4,3,2016-08-07
5,2,2016-08-07
6,2,2016-08-07
7,8,2016-08-07
8,7,2016-08-07
1,8,2016-08-07
1,8,2016-08-07
2,7,2016-08-07
6,3,2016-08-07
4,8,2016-08-07
5,4,2016-08-07
2,6,2016-08-07
4,5,2016-08-07
2,1,2016-08-07
7,3,2016-08-07
7,1,2016-08-07
6,2,2016-08-07
8,2,2016-08-07
1,3,2016-08-07
6,8,2016-08-07
8,2,2016-08-07
2,6,2016-08-07
7,4,2016-08-07
5,7,2016-08-07
5,2,2016-08-07
7,8,2016-08-07
3,1,2016-08-07
7,5,2016-08-07
5,8,2016-08-07
3,6,2016-08-07
7,3,2016-08-07
4,7,2016-08-07
7,3,2016-08-07
3,4,2016-08-07
6,2,2016-08-07
5,3,2016-08-07
4,8,2016-08-07
1,6,2016-08-07
2,3,2016-08-07
1,7,2016-08-07
7,5,2016-08-07
2,8,2016-08-07
1,6,2016-08-07
3,6,2016-08-07
7,8,2016-08-07
6,3,2016-08-07
1,8,2016-08-07
4,5,2016-08-07
6,8,2016-08-07
1,3,2016-08-07
2,8,2016-08-07
2,1,2016-08-07
5,8,2016-08-07
8,3,2016-08-07
8,6,2016-08-07
4,7,2016-08-07
3,1,2016-08-07
8,5,2016-08-07
3,4,2016-08-07
